"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"33429099999","2013-01-08T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","11","17","","","-0.03","2","76","SCT:03 20","30.38","29.04","6.21","15","350","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  08091 33429 41597 63506 11082 21118 39834 40287 52011 72683 83330 333 83920;","","","","","","","","","",""
"33429099999","2013-01-08T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","16","","","+0.01","7","71","BKN:05 21","30.34","29.00","6.21","14","350","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  08151 33429 41597 83504 11088 21131 39820 40274 57002 70282 8555/ 333 85621;","","","","","","","","","",""
"33429099999","2013-01-08T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","9","15","","","+0.01","7","77","OVC:08 15","30.33","28.99","6.21","13","340","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  08181 33429 11497 83402 11092 21126 39817 40271 57003 69922 70282 885// 333 11078 88615;","","","","","","","","","",""
"33429099999","2013-01-08T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","9","14","","","+0.04","7","82","OVC:08 13","30.30","28.95","6.21","13","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  08211 33429 42497 80301 11102 21127 39805 40261 57012 885// 333 88613;","","","","","","","","","",""
"33429099999","2013-01-09T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","9","12","","||SHSN","+0.02","7","87","BKN:05 9","30.24","28.90","6.21","11","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  09031 33429 41397 80000 11112 21129 39785 40241 57008 78582 8632/ 333 85709;","","","","","","","","","",""
"33429099999","2013-01-09T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","11","","||SHSN","-0.02","3","86","BKN:05 8","30.27","28.92","6.21","10","050","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  09061 33429 11397 80501 11114 21133 39792 40249 53007 69902 78582 8632/ 333 21115 48016 85708;","","","","","","","","","",""
"33429099999","2013-01-09T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","8","13","","||SHSN","-0.03","2","78","SCT:04 10","30.29","28.94","6.21","12","340","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  09091 33429 41497 83401 11104 21135 39801 40257 52009 78582 8632/ 333 84710;","","","","","","","","","",""
"33429099999","2013-01-09T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","9","13","","","+0.00","7","85","BKN:06 9","30.26","28.92","6.21","12","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  09151 33429 41397 80000 11105 21125 39792 40247 57001 77187 8672/ 333 86709;","","","","","","","","","",""
"33429099999","2013-01-09T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","10","13","","","+0.01","7","88","OVC:08 10","30.24","28.90","6.21","12","200","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  09181 33429 11497 82002 11104 21120 39787 40242 57005 69902 70287 885// 333 11093 88610;","","","","","","","","","",""
"33429099999","2013-01-09T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","11","14","","","+0.05","7","90","OVC:08 10","30.19","28.85","6.21","13","200","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  09211 33429 42497 82002 11101 21114 39771 40225 57016 885// 333 88610;","","","","","","","","","",""
"33429099999","2013-01-10T02:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","13","15","","","+0.06","7","92","OVC:08 7","30.13","28.79","6.21","14","200","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  10001 33429 32397 82003 11093 21104 39751 40202 57020 886// 333 88707;","","","","","","","","","",""
"33429099999","2013-01-10T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","15","17","","","+0.09","7","92","OVC:08 7","30.03","28.71","6.21","16","200","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN076AAXX  10031 33429 42397 82004 11085 21096 39722 40171 57029 886// 333 88707;","","","","","","","","","",""
"33429099999","2013-01-10T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","14","15","","","+0.05","7","97","OVC:08 4","29.98","28.66","2.49","15","200","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  10061 33429 31296 82005 11097 21101 39704 40154 57018 71022 886// 333 21104 48014 88704;","","","","","","","","","",""
"33429099999","2013-01-10T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","14","15","","","+0.05","7","97","OVC:08 4","29.93","28.60","2.49","15","170","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  10091 33429 41296 81704 11097 21101 39686 40135 57018 71022 886// 333 88704;","","","","","","","","","",""
"33429099999","2013-01-10T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","13","15","","||SHSN","+0.03","7","92","BKN:05 4","29.81","28.49","1.24","14","190","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  10151 33429 41295 81906 11093 21104 39647 40094 57009 78687 8635/ 333 85704;","","","","","","","","","",""
"33429099999","2013-01-10T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","14","16","","","+0.04","7","92","BKN:05 49","29.76","28.45","6.21","15","190","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  10181 33429 11797 71906 11088 21099 39634 40079 57013 60012 72287 85530 333 11088 85650;","","","","","","","","","",""
"33429099999","2013-01-10T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","14","16","","","+0.02","7","92","BKN:06 8","29.74","28.43","6.21","15","200","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  10211 33429 41397 82006 11087 21098 39627 40072 57007 77172 8672/ 333 86708;","","","","","","","","","",""
"33429099999","2013-01-11T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","19","23","","","0.00","4","86","BKN:06 28","29.71","28.42","6.21","22","210","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  11031 33429 41597 82105 11051 21071 39623 40061 54000 72272 8655/ 333 86628;","","","","","","","","","",""
"33429099999","2013-01-11T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","20","24","","","-0.02","3","87","BKN:06 32","29.73","28.44","2.49","23","210","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  11061 33429 11596 82104 11045 21064 39630 40067 53007 69922 72272 8655/ 333 21088 48017 86632;","","","","","","","","","",""
"33429099999","2013-01-11T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","21","24","","||SHSN","-0.04","2","89","SCT:04 7","29.77","28.48","2.49","23","220","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  11091 33429 41396 82202 11047 21063 39643 40081 52013 78582 8632/ 333 84707;","","","","","","","","","",""
"33429099999","2013-01-11T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","25","28","","","-0.02","2","88","BKN:06 14","29.79","28.51","6.21","27","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  11151 33429 41497 80000 11023 21041 39653 40088 52007 72682 8635/ 333 86614;","","","","","","","","","",""
"33429099999","2013-01-11T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","25","27","","||SHSN","-0.02","2","91","BKN:05 7","29.81","28.52","6.21","26","350","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN094AAXX  11181 33429 11397 83502 11027 21040 39659 40095 52006 69942 78582 8635/ 333 11011 85707;","","","","","","","","","",""
"33429099999","2013-01-11T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","26","27","","||SHSN","-0.04","2","97","BKN:05 3","29.85","28.56","0.62","27","010","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  11211 33429 41194 80101 11030 21034 39671 40108 52012 78682 8632/ 333 85703;","","","","","","","","","",""
"33429099999","2013-01-12T05:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","22","23","","","-0.03","2","94","BKN:06 8","29.91","28.61","6.21","23","320","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  12031 33429 41397 83202 11048 21057 39688 40129 52009 70282 8662/ 333 86708;","","","","","","","","","",""
"33429099999","2013-01-12T08:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","21","22","","||SHSN","-0.05","2","95","SCT:04 8","29.96","28.66","6.21","22","290","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN100AAXX  12061 33429 11397 82902 11055 21062 39704 40147 52016 60062 78582 8535/ 333 21055 48031 84708;","","","","","","","","","",""
"33429099999","2013-01-12T11:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","17","20","","","-0.05","2","89","","30.03","28.71","2.49","19","260","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN072AAXX  12091 33429 41996 62602 11068 21084 39722 40168 52018 71082 86030;","","","","","","","","","",""
"33429099999","2013-01-12T17:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","18","20","","","-0.04","2","91","","30.08","28.76","6.21","19","260","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  12151 33429 42997 32601 11068 21080 39740 40186 52015 82031;","","","","","","","","","",""
"33429099999","2013-01-12T20:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","13","15","","","-0.02","2","91","","30.11","28.78","6.21","14","260","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN082AAXX  12181 33429 12997 22601 11094 21106 39747 40198 52007 69902 80001 333 11042;","","","","","","","","","",""
"33429099999","2013-01-12T23:00:00","49.4333333","26.9833333","350.0","KHMEL NYTS KYI, UP","FM-12","4","","10","10","","||FG","-0.03","2","100","CLR:00","30.16","28.82","0.31","10","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN066AAXX  12211 33429 41993 00000 11120 21120 39758 40215 52011 74840;","","","","","","","","","",""
