"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"67531099999","2013-12-03T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","66","69","","","","9","91","BKN:07 6 OVC:08 89","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07067531 41380 80000 10206 20190 48/// 72196 8777/ 333 58007 87706 88459=","","","","","","","","","",""
"67531099999","2013-12-04T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","63","65","","||RA","","9","95","FEW:02 6 OVC:08 89","","","17.40","","130","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08867531 11378 81303 10183 20174 48/// 60114 79196 8272/ 333 10271 20179 59013 82706 88459=","","","","","","","","","",""
"67531099999","2013-12-05T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","72","","","","9","82","BKN:05 98","","","18.64","","080","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08667531 12980 50808 10225 20192 48/// 69924 85070 333 10280 20178 59014 85360 555 00///=","","","","","","","","","",""
"67531099999","2013-12-05T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","62","70","","||DZ","","9","76","FEW:01 7 SCT:04 19 SCT:04 98","","","18.64","","090","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 41380 70912 10211 20166 48/// 75052 83570 333 58001 81707 84819 84360=","","","","","","","","","",""
"67531099999","2013-12-06T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","71","","","","9","85","FEW:01 12 BKN:06 295","","","18.64","","030","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN18467531 12480 60301 10219 20193 48/// 69904 81108 333 10272 20181 59003 81812 86280 555 00/// 67754 11078 82603 10230 20230 48/// 60034 76162 8177/ 333 10350 20/// 81700 88458 555 00///=","","","","","","","","","",""
"67531099999","2013-12-06T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","65","83","","","","9","54","FEW:02 40 BKN:07 295","","","18.64","","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42680 71405 10285 20183 48/// 82108 333 59006 82841 87280=","","","","","","","","","",""
"67531099999","2013-12-09T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","69","","","","9","96","FEW:01 7 BKN:07 98","","","18.64","","130","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08867531 11380 71303 10205 20198 48/// 60094 72166 81660 333 10295 20192 59010 81707 87360=","","","","","","","","","",""
"67531099999","2013-12-11T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","65","68","","","","","89","FEW:01 9 BKN:07 98","","","18.64","","330","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08267531 12380 73301 10200 20182 48/// 60124 8157/ 333 10319 20/// 5//// 81609 87460=","","","","","","","","","",""
"67531099999","2013-12-13T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","69","","||RA","","","93","SCT:03 10 SCT:03 10 OVC:08 98","","","18.64","","340","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 41480 83403 10208 20196 48/// 79196 8687/ 333 5//// 83810 83610 88460=","","","","","","","","","",""
"67531099999","2013-12-16T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","83","","","","","60","SCT:03 34 FEW:02 295","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN14267531 42680 3//// 10286 20200 48/// 83102 333 5//// 83835 82080 67754 41280 72707 20261 20232 48/// 71522 8192/ 5//// 81703 81916 81817 87258=","","","","","","","","","",""
"67531099999","2013-12-17T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","65","68","","","","9","91","BKN:06 6 BKN:07 89","","","18.64","","360","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08267531 12380 83603 10200 20185 48/// 60074 8667/ 333 10308 20189 59001 86706 87459=","","","","","","","","","",""
"67531099999","2013-12-18T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","81","","","","","61","SCT:04 34 SCT:03 295","","","18.64","","030","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42680 60305 10275 20194 48/// 84202 333 5//// 84835 83080=","","","","","","","","","",""
"67531099999","2013-12-20T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","69","","","","9","96","BKN:06 7 OVC:08 98","","","18.64","","130","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08867531 11380 81305 10205 20198 48/// 60094 70266 8662/ 333 10302 20195 58005 86707 88460=","","","","","","","","","",""
"67531099999","2013-12-23T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","70","81","","","","9","70","FEW:02 25 SCT:03 26 SCT:03 98","","","18.64","","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 42580 70000 10271 20211 48/// 85831 333 59016 82825 83626 83360 81080=","","","","","","","","","",""
"67531099999","2013-12-23T14:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","69","85","","","","9","59","SCT:04 34 FEW:01 295","","","18.64","","240","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42680 42401 10294 20206 48/// 84202 333 59023 84835 81080=","","","","","","","","","",""
"67531099999","2013-12-24T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","73","","","","9","84","FEW:01 15 SCT:03 98 BKN:07 295","","","18.64","","100","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09867531 32480 71007 10230 20201 48/// 81178 333 10319 20196 59014 81815 83360 87280 555 00195 20004=","","","","","","","","","",""
"67531099999","2013-12-24T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","76","","","","9","73","FEW:01 22 BKN:07 98","","","18.64","","030","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42580 70307 10246 20194 48/// 8117/ 333 59005 81822 87360=","","","","","","","","","",""
"67531099999","2013-12-27T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","71","","","","","92","BKN:07 98","","","18.64","","030","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07667531 12980 70302 10216 20202 48/// 60044 87030 333 10305 20199 5//// 87360=","","","","","","","","","",""
"67531099999","2013-12-27T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","78","","","","","72","FEW:02 26 BKN:07 98","","","18.64","","360","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06467531 42580 73606 10255 20200 48/// 8227/ 333 5//// 82826 87360=","","","","","","","","","",""
"67531099999","2013-12-30T08:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","67","70","","","","9","89","BKN:06 7 BKN:07 98","","","18.64","","010","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08867531 11380 70106 10211 20192 48/// 60214 70262 8667/ 333 10275 20195 59010 86707 87360=","","","","","","","","","",""
"67531099999","2013-12-31T11:00:00","-13.5333333","23.1166667","1078.0","ZAMBEZI, ZA","FM-12","4","","68","74","","","","","80","BKN:07 16","","","18.64","","360","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05867531 42480 73607 10236 20199 48/// 875// 333 5//// 87616=","","","","","","","","","",""
